id,name,category,image_path,description
749821e5-90c4-4d02-83f7-8bd432ee80d9,Vintage Style Off White Top And Skirt Set Vintage Style Sleeveless Maroon Top And Skirt Set,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Vintage_Style_Off_White_Top_And_Skirt_Set_Vintage_Style_Sleeveless_Maroon_Top_And_Skirt_Set.webp,bottom piece called Vintage Style Off White Top And Skirt Set Vintage Style Sleeveless Maroon Top And Skirt Set
5961fef3-db36-4261-b166-ea210215daa5,Vintage Wide Leg Flap Pockets Cargo Pants In Chocolate Brown – Littlebox India A Woman Models Vintage Wide Leg Chocolate Brown Cargo Pants Featuring Flap Pockets.,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Vintage_Wide_Leg_Flap_Pockets_Cargo_Pants_In_Chocolate_Brown_–_Littlebox_India_A_woman_models_vintage_wide-leg_chocolate_brown_cargo_pants_featuring_flap_pockets..webp,bottom piece called Vintage Wide Leg Flap Pockets Cargo Pants In Chocolate Brown – Littlebox India A Woman Models Vintage Wide Leg Chocolate Brown Cargo Pants Featuring Flap Pockets.
9635e7e6-bbcf-45b4-b272-d1c3f01f0014,Waistcoat And Wide Leg Trouser Co Coco Waistcoat And Wide Leg Trouser Co Ord Set,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Waistcoat_and_Wide_Leg_Trouser_Co_Coco_Waistcoat_and_Wide_Leg_Trouser_Co-Ord_Set.webp,bottom piece called Waistcoat And Wide Leg Trouser Co Coco Waistcoat And Wide Leg Trouser Co Ord Set
3eeb5c7b-01e2-4e2a-9cce-d5ae18e5c74d,White & Multicolor Cotton Block Printed Pant White & Multicolor Cotton Block Printed Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_&_Multicolor_Cotton_Block_Printed_Pant_White_&_Multicolor_Cotton_Block_Printed_Pant.jpg,bottom piece called White & Multicolor Cotton Block Printed Pant White & Multicolor Cotton Block Printed Pant
762db28a-e546-4f87-a92b-041813b63d18,White & Multicolor Motif Cotton Pant White & Multicolor Motif Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_&_Multicolor_Motif_Cotton_Pant_White_&_Multicolor_Motif_Cotton_Pant.jpg,bottom piece called White & Multicolor Motif Cotton Pant White & Multicolor Motif Cotton Pant
ef0402b8-b862-4914-b025-c139b1f8c4a5,White And Blue Floral Cotton Flex Pants Black Cotton Cotton Flex Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_and_Blue_Floral_Cotton_Flex_Pants_Black_Cotton_Cotton_Flex_Pants.jpg,bottom piece called White And Blue Floral Cotton Flex Pants Black Cotton Cotton Flex Pants
399d24a9-c98b-4174-b779-bf8bb6f3c129,White Color Cotton Block Printed With Multicolor Motif Pant White Color Cotton Block Printed With Multicolor Motif Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_Color_Cotton_Block_Printed_With_Multicolor_Motif_Pant_White_Color_Cotton_Block_Printed_With_Multicolor_Motif_Pant.jpg,bottom piece called White Color Cotton Block Printed With Multicolor Motif Pant White Color Cotton Block Printed With Multicolor Motif Pant
d8d55469-9def-40c6-af18-a0509c3ba488,White Color Cotton Pant With Multicolor Motif White Color Cotton Pant With Multicolor Motif,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_Color_Cotton_Pant_with_Multicolor_Motif_White_Color_Cotton_Pant_with_Multicolor_Motif.jpg,bottom piece called White Color Cotton Pant With Multicolor Motif White Color Cotton Pant With Multicolor Motif
fa4c9c67-f29d-4bec-b1c4-f8853461677f,White Cotton Block Printed With Red Motif Pant Dusty Lavender Motif White Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_Cotton_Block_Printed_With_Red_Motif_Pant_Dusty_Lavender_Motif_White_Cotton_Pant.jpg,bottom piece called White Cotton Block Printed With Red Motif Pant Dusty Lavender Motif White Cotton Pant
c45eae18-a01e-47c4-99fd-62d18fbefd51,White Cotton Pant With Blue Motif Cinereous Cotton Palazzo,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_Cotton_Pant_With_Blue_Motif_Cinereous_Cotton_Palazzo.jpg,bottom piece called White Cotton Pant With Blue Motif Cinereous Cotton Palazzo
266821f8-93d2-474d-8a0c-01612edef4f7,White Cotton Pant With Blue Motif White Cotton Pant With Blue Motif,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_Cotton_Pant_with_Blue_Motif_White_Cotton_Pant_with_Blue_Motif.jpg,bottom piece called White Cotton Pant With Blue Motif White Cotton Pant With Blue Motif
5b482127-fdb6-4d01-babc-98ed88413a84,White Drawstring Wide Leg Lounge Pants – Littlebox India Black Drawstring Wide Leg Lounge Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_Drawstring_Wide_Leg_Lounge_Pants_–_Littlebox_India_Black_Drawstring_Wide_Leg_Lounge_Pants.webp,bottom piece called White Drawstring Wide Leg Lounge Pants – Littlebox India Black Drawstring Wide Leg Lounge Pants
ec6000ba-1a3f-481f-8a52-000285b1fc53,White High Waist Pleated Wide Leg Summer Trousers With Button Detail – Littlebox India Image 10,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_High_Waist_Pleated_Wide_Leg_Summer_Trousers_with_Button_Detail_–_Littlebox_India_image_10.webp,bottom piece called White High Waist Pleated Wide Leg Summer Trousers With Button Detail – Littlebox India Image 10
8c83815e-605f-4cce-850d-ad3e720ca991,White Lurex Pant Dusty Grey Cotton Palazzo,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\White_Lurex_Pant_Dusty_Grey_Cotton_Palazzo.jpg,bottom piece called White Lurex Pant Dusty Grey Cotton Palazzo
ce7959e0-9add-4e80-9f0a-634d5d08fd15,Wildflower Flare Pants Wildflower Flare Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\WILDFLOWER_FLARE_PANTS_WILDFLOWER_FLARE_PANTS.png,bottom piece called Wildflower Flare Pants Wildflower Flare Pants
90952e21-1bbd-4bfe-b216-803e1bb5e976,Women Blue Cotton Pant Black Hand Block Printed Palazzo Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Women_Blue_Cotton_Pant_Black_Hand_Block_Printed_Palazzo_Pants.jpg,bottom piece called Women Blue Cotton Pant Black Hand Block Printed Palazzo Pants
3bbe0cf2-4b34-4a27-ba8e-fbf59bcda878,Women Green Cotton Pant Off White Strip Cotton Palazzo,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Women_Green_Cotton_Pant_Off_White_Strip_Cotton_Palazzo.jpg,bottom piece called Women Green Cotton Pant Off White Strip Cotton Palazzo
0ca72410-392a-4881-aabe-97a40c331af0,Women S Flare Pants With Black Waist Bow – Littlebox India Closed View,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Women_s_Flare_Pants_With_Black_Waist_Bow_–_Littlebox_India_Closed_view.webp,bottom piece called Women S Flare Pants With Black Waist Bow – Littlebox India Closed View
c3931769-99cb-4558-8bb3-be3c0cd499e5,Woody Brown & White Cotton Block Printed Pant Black Straight Fit Flex Cotton Pants,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Woody_Brown_&_White_Cotton_Block_Printed_Pant_Black_Straight_Fit_Flex_Cotton_Pants.jpg,bottom piece called Woody Brown & White Cotton Block Printed Pant Black Straight Fit Flex Cotton Pants
d51213f7-9ab9-47ce-a276-64db4df2e13f,Yellow & White Cotton Block Printed Pant Yellow & White Cotton Block Printed Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Yellow_&_White_Cotton_Block_Printed_Pant_Yellow_&_White_Cotton_Block_Printed_Pant.jpg,bottom piece called Yellow & White Cotton Block Printed Pant Yellow & White Cotton Block Printed Pant
69424f55-f4b8-4630-86cf-5422e2a4a39d,Yellow Color Women Pant Black Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Yellow_Color_Women_Pant_Black_Cotton_Pant.jpg,bottom piece called Yellow Color Women Pant Black Cotton Pant
2e5cbfd5-15eb-4132-855d-0fa62e9dde3a,Yellow Cotton Pant Ajrakh Printed Red Cotton Pant,bottom,data\images\bottoms-20251116T220814Z-1-001\bottoms\Yellow_Cotton_Pant_Ajrakh_Printed_Red_Cotton_Pant.jpg,bottom piece called Yellow Cotton Pant Ajrakh Printed Red Cotton Pant
2de9decf-c486-431d-9fbc-1f9296af52ba,90S Marble Print Ruched Graphic Bodycon Dress Back View Of A Purple And White 90S Marble Print Bodycon Dress With A Ruched Design And A Tie Around,dress,data\images\dresses-20251116T222737Z-1-001\dresses\90s_Marble_Print_Ruched_Graphic_Bodycon_Dress_Back_view_of_a_purple_and_white_90s_marble_print_bodycon_dress_with_a_ruched_design_and_a_tie_around.webp,dress piece called 90S Marble Print Ruched Graphic Bodycon Dress Back View Of A Purple And White 90S Marble Print Bodycon Dress With A Ruched Design And A Tie Around
278bbb91-f6a2-44bd-97eb-54b885715723,Alpi Indigo Printed Panelled Asymmetric Kurta Dress Alpi Indigo Printed Panelled Asymmetric Kurta Dress,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Alpi_Indigo_Printed_Panelled_Asymmetric_Kurta_Dress_Alpi_Indigo_Printed_Panelled_Asymmetric_Kurta_Dress.jpg,dress piece called Alpi Indigo Printed Panelled Asymmetric Kurta Dress Alpi Indigo Printed Panelled Asymmetric Kurta Dress
d46a0115-5345-478e-a683-4235009dc7a2,Amala Floral Chintz Ruffled Long Dress With Back Tie Up Details Amala Floral Chintz Ruffled Long Dress With Back Tie Up Details,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Amala_Floral_Chintz_Ruffled_Long_Dress_With_Back_Tie_Up_Details_Amala_Floral_Chintz_Ruffled_Long_Dress_With_Back_Tie_Up_Details.jpg,dress piece called Amala Floral Chintz Ruffled Long Dress With Back Tie Up Details Amala Floral Chintz Ruffled Long Dress With Back Tie Up Details
f6998f12-4573-4b3e-9813-311679db4ace,Asymmetrical Boat Neck Ruffle Maxi Dress Dark Brown Asymmetrical Boat Neck Ruffle Maxi Dress Featuring A Stylish One Shoulder Design,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Boat_Neck_Ruffle_Maxi_Dress_Dark_brown_asymmetrical_boat_neck_ruffle_maxi_dress_featuring_a_stylish_one-shoulder_design.jpg,dress piece called Asymmetrical Boat Neck Ruffle Maxi Dress Dark Brown Asymmetrical Boat Neck Ruffle Maxi Dress Featuring A Stylish One Shoulder Design
7da0ac65-8279-4071-9f2c-bda16554c2c6,"Asymmetrical Midi Dress With Slit In Vanilla Dark Navy Asymmetrical Midi Dress Featuring Elegant Draping And A Side Slit For A Fluid, Sophisticat",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Midi_Dress_with_Slit_In_Vanilla_Dark_navy_asymmetrical_midi_dress_featuring_elegant_draping_and_a_side_slit_for_a_fluid,_sophisticat.webp","dress piece called Asymmetrical Midi Dress With Slit In Vanilla Dark Navy Asymmetrical Midi Dress Featuring Elegant Draping And A Side Slit For A Fluid, Sophisticat"
786c613a-b053-4bdf-852d-0b390c88d95b,Asymmetrical Mini Dress In Surf Blue Image 10,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Mini_Dress_In_Surf_Blue_image_10.webp,dress piece called Asymmetrical Mini Dress In Surf Blue Image 10
57f4fead-401e-40ba-9503-e70c55e1c422,Asymmetrical Neck Bowknot Maxi Dress In Powder Blue – Littlebox India Image 10,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Neck_Bowknot_Maxi_Dress_In_Powder_Blue_–_Littlebox_India_image_10.webp,dress piece called Asymmetrical Neck Bowknot Maxi Dress In Powder Blue – Littlebox India Image 10
0c42b208-9136-48b5-973f-17d65767d5f4,Asymmetrical Neck Flared Midi Dress Beige Asymmetrical Neck Midi Dress With Long Flared Dress With Sleeveless Look Perfect For A Vacatio,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Neck_Flared_Midi_Dress_Beige_asymmetrical_neck_midi_dress_with_long_flared_dress_with_sleeveless_look_perfect_for_a_vacatio.webp,dress piece called Asymmetrical Neck Flared Midi Dress Beige Asymmetrical Neck Midi Dress With Long Flared Dress With Sleeveless Look Perfect For A Vacatio
a40c766c-202a-452a-a933-e63d12d6c104,Asymmetrical Neck Flared Midi Dress In Beige Back View Of A Beige Asymmetrical Neck Midi Dress With Long Flared Dress With Sleeveless Look Perfec,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Neck_Flared_Midi_Dress_In_Beige_Back_view_of_a_Beige_asymmetrical_neck_midi_dress_with_long_flared_dress_with_sleeveless_look_perfec.webp,dress piece called Asymmetrical Neck Flared Midi Dress In Beige Back View Of A Beige Asymmetrical Neck Midi Dress With Long Flared Dress With Sleeveless Look Perfec
968d29df-1702-438e-a4f9-faa7ef167bb1,Asymmetrical Neck Ruched Layered Mini Dress In Pink – Littlebox India Back View Of Pink Asymmetrical Mini Dress With Ruffled Sleeves And Ruched Layered Design.,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Neck_Ruched_Layered_Mini_Dress_In_Pink_–_Littlebox_India_Back_view_of_Pink_asymmetrical_mini_dress_with_ruffled_sleeves_and_ruched_layered_design..webp,dress piece called Asymmetrical Neck Ruched Layered Mini Dress In Pink – Littlebox India Back View Of Pink Asymmetrical Mini Dress With Ruffled Sleeves And Ruched Layered Design.
49f1b20e-1c54-4179-987a-745fe8ffb04a,"Asymmetrical Neck Ruched Midi Dress In Herbal Green A Women Wearing Olive Green Asymmetrical Maxi Dress With One Shoulder And Long Sleeves, Featuring A ",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetrical_Neck_Ruched_Midi_Dress_In_Herbal_Green_A_women_wearing_Olive_green_asymmetrical_maxi_dress_with_one_shoulder_and_long_sleeves,_featuring_a_.webp","dress piece called Asymmetrical Neck Ruched Midi Dress In Herbal Green A Women Wearing Olive Green Asymmetrical Maxi Dress With One Shoulder And Long Sleeves, Featuring A "
14a57644-7c34-45e2-bf94-f0ca830af5a3,Asymmetric Crop Top And Bodycon Skirt Co Strapless Corset Top & Stretch Mermaid Skirt In Dusty Blue,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Asymmetric_Crop_Top_and_Bodycon_Skirt_Co_Strapless_Corset_Top_&_Stretch_Mermaid_Skirt_In_Dusty_Blue.webp,dress piece called Asymmetric Crop Top And Bodycon Skirt Co Strapless Corset Top & Stretch Mermaid Skirt In Dusty Blue
46328458-5578-48cb-8386-ec843b89c56e,"Backless Bodycon Midi Dress In Navy Blue Model In A Navy Blue Halter Neck Backless Bodycon Midi Dress, Showcasing A Sleek And Elegant Silhoue",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Backless_Bodycon_Midi_Dress_in_Navy_Blue_Model_in_a_navy_blue_halter_neck_backless_bodycon_midi_dress,_showcasing_a_sleek_and_elegant_silhoue.webp","dress piece called Backless Bodycon Midi Dress In Navy Blue Model In A Navy Blue Halter Neck Backless Bodycon Midi Dress, Showcasing A Sleek And Elegant Silhoue"
51055b24-ac56-410d-89f5-3f94465a13fe,Backless Halter Midi Dress In Dusty Pink Image 10,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Backless_Halter_Midi_Dress_in_Dusty_Pink_image_10.webp,dress piece called Backless Halter Midi Dress In Dusty Pink Image 10
26e0e8bc-ae6a-4b10-a1ce-97a49e5b3748,"Backless Strappy Long Dress In Chocolate Brown Backless Chocolate Brown Dress With Straps And A Bow, Featuring A Long And Elegant Design.",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Backless_Strappy_Long_Dress_In_Chocolate_Brown_Backless_chocolate_brown_dress_with_straps_and_a_bow,_featuring_a_long_and_elegant_design..webp","dress piece called Backless Strappy Long Dress In Chocolate Brown Backless Chocolate Brown Dress With Straps And A Bow, Featuring A Long And Elegant Design."
79a81137-526c-4b23-94cc-ae8c48494449,"Backless Strappy Long Dress In Herbal Green Back View Of Backless Strappy Long Dress In Herbal Green, Featuring Delicate Straps And A Flowing Si",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Backless_Strappy_Long_Dress_In_Herbal_Green_Back_view_of_Backless_strappy_long_dress_in_herbal_green,_featuring_delicate_straps_and_a_flowing_si.webp","dress piece called Backless Strappy Long Dress In Herbal Green Back View Of Backless Strappy Long Dress In Herbal Green, Featuring Delicate Straps And A Flowing Si"
185cde3e-2a7a-4a6a-b0cb-1d659de6c9e4,"Back Halter Fit & Flare Mini Dress In Rose Back View Of A Pink Halter Mini Dress With A Tie Around The Neck, Featuring A Fit And Flare Design A",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Back_Halter_Fit_&_Flare_Mini_Dress_in_Rose_Back_view_of_a_Pink_halter_mini_dress_with_a_tie_around_the_neck,_featuring_a_fit_and_flare_design_a.webp","dress piece called Back Halter Fit & Flare Mini Dress In Rose Back View Of A Pink Halter Mini Dress With A Tie Around The Neck, Featuring A Fit And Flare Design A"
230b3b1f-e4b8-4342-9973-39a4b2d8af2c,"Back To School Minimal Chain Brown Shoe – Littlebox India A Pair Of Brown Loafers Featuring Chain Detailing, Designed For A Minimalist Back To School Style",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Back_To_School_Minimal_Chain_Brown_Shoe_–_Littlebox_India_A_pair_of_brown_loafers_featuring_chain_detailing,_designed_for_a_minimalist_back-to-school_style.jpg","dress piece called Back To School Minimal Chain Brown Shoe – Littlebox India A Pair Of Brown Loafers Featuring Chain Detailing, Designed For A Minimalist Back To School Style"
cb37176a-d72a-400d-8ed6-cf09bf61da71,Bagru Paisley Leaf Cotton Maxi Dress Bagru Paisley Leaf Cotton Maxi Dress,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Bagru_Paisley_Leaf_Cotton_Maxi_Dress_Bagru_Paisley_Leaf_Cotton_Maxi_Dress.jpg,dress piece called Bagru Paisley Leaf Cotton Maxi Dress Bagru Paisley Leaf Cotton Maxi Dress
8796ab55-a279-4468-a203-73dbc73e0f31,Beige Pleated Kota Hand Block Printed Dress Baby Pink Cotton Schiffli Gathered Slip Dress,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Beige_Pleated_Kota_Hand-Block_Printed_Dress_Baby_Pink_Cotton_Schiffli_Gathered_Slip_Dress.jpg,dress piece called Beige Pleated Kota Hand Block Printed Dress Baby Pink Cotton Schiffli Gathered Slip Dress
6687749b-b36d-4174-a4a1-a0e940711187,Bella Floral Chintz Cowl Neck Kurta Dress Bella Floral Chintz Cowl Neck Kurta Dress,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Bella_Floral_Chintz_Cowl_Neck_Kurta_Dress_Bella_Floral_Chintz_Cowl_Neck_Kurta_Dress.jpg,dress piece called Bella Floral Chintz Cowl Neck Kurta Dress Bella Floral Chintz Cowl Neck Kurta Dress
bb350be8-4ac9-4744-b70d-f5c941ea9702,Bhuri Shoulder Gathered Hand Embroidered Dress Beige Kalamkari Printed Cotton Silk Asymmetrical Dress With Single Buckle Cruelty Free Wide Leather ,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Bhuri_Shoulder_Gathered_Hand-Embroidered_Dress_Beige_Kalamkari_Printed_Cotton_Silk_Asymmetrical_Dress_With_Single_Buckle_Cruelty_Free_Wide_Leather_.jpg,dress piece called Bhuri Shoulder Gathered Hand Embroidered Dress Beige Kalamkari Printed Cotton Silk Asymmetrical Dress With Single Buckle Cruelty Free Wide Leather 
78b62482-3a74-4cd4-8295-da6c0b23604d,Black Ecru Contrast Long Tier Kurta Dress Black Ecru Contrast Long Tier Kurta Dress,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Black-Ecru_Contrast_Long_Tier_Kurta_Dress_Black-Ecru_Contrast_Long_Tier_Kurta_Dress.jpg,dress piece called Black Ecru Contrast Long Tier Kurta Dress Black Ecru Contrast Long Tier Kurta Dress
4e4ece7d-353f-41b5-a26b-acb39d30ce65,Black And Grey Ikkat Wrap Around Dress With Maroon Belt Black And Grey Ikkat Wrap Around Dress With Maroon Belt,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Black_And_Grey_Ikkat_Wrap_Around_Dress_With_Maroon_Belt_Black_And_Grey_Ikkat_Wrap_Around_Dress_With_Maroon_Belt.jpg,dress piece called Black And Grey Ikkat Wrap Around Dress With Maroon Belt Black And Grey Ikkat Wrap Around Dress With Maroon Belt
5c435fd0-f91b-4752-b297-6843e78c9220,Black And White Color Block Bodycon Mini Dress Image 10,dress,data\images\dresses-20251116T222737Z-1-001\dresses\Black_and_White_Color_block_Bodycon_Mini_Dress_image_10.webp,dress piece called Black And White Color Block Bodycon Mini Dress Image 10
9c829e3f-021f-436c-80c4-0a928cfcb31b,"Black Contour Maxi Dress With Thin Straps A Coco Colored Maxi Dress Featuring A Contouring Fit And Thin Straps For A Sleek, Sculpted Silhouett",dress,"data\images\dresses-20251116T222737Z-1-001\dresses\Black_Contour_Maxi_Dress_With_Thin_Straps_A_coco-colored_maxi_dress_featuring_a_contouring_fit_and_thin_straps_for_a_sleek,_sculpted_silhouett.webp","dress piece called Black Contour Maxi Dress With Thin Straps A Coco Colored Maxi Dress Featuring A Contouring Fit And Thin Straps For A Sleek, Sculpted Silhouett"
